food_name,calories_kcal,protein_g,carbs_g,fat_g,sodium_mg,sugar_g,calorie_density,protein_ratio,carbs_ratio,fats_ratio,sugar_ratio
Marshmallow Rice Treats,1870.0,0.0,0.0,11.76,0.0,37.65,18.7,0.0,0.0,0.6288770050112957,2.013368982880551
Cold Brewed Coffee,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
"Truelicious, Raw Superfood Bar",2067.0,0.0,0.0,30.57,0.0,18.81,20.67,0.0,0.0,1.4789550065413861,0.9100145133478401
Italian Peeled Tomatoes In Tomato Puree,88.0,0.0,0.0,0.0,0.0,0.83,0.88,0.0,0.0,0.0,0.9431818074638431
Raw Honey,1276.0,0.0,0.0,0.0,0.0,76.19,12.76,0.0,0.0,0.0,5.971003130116768
"Luigi Del Conte Sauces, Sambuca Simmering Sauce",1184.0,0.0,0.0,28.33,0.0,1.67,11.84,0.0,0.0,2.392736484465594,0.1410472971781695
"Luigi Del Conte Sauces, Caribbeano Simmering Sauce, Coconut Citrus Candy Sauce",1117.0,0.0,0.0,25.0,0.0,1.67,11.17,0.0,0.0,2.2381378672890437,0.14950760953490813
Crispy Bark,2197.0,0.0,0.0,32.5,0.0,17.5,21.97,0.0,0.0,1.4792899401550799,0.7965407370065813
Crispy Bark,2301.0,0.0,0.0,35.0,0.0,20.0,23.01,0.0,0.0,1.5210777916031823,0.8691873094875328
Peanut Butter Brittle Quinoa Crispy Bark,2197.0,0.0,0.0,30.0,0.0,20.0,21.97,0.0,0.0,1.3654984062969966,0.9103322708646645
Chocolate Sea Salt Ice Pops,209.0,0.0,0.0,0.0,0.0,6.67,2.09,0.0,0.0,0.0,3.191387544538816
"Ice Pops, Orange Coconut",197.0,0.0,0.0,0.0,0.0,6.67,1.97,0.0,0.0,0.0,3.3857867848437215
"Ice Pops, Mango",209.0,0.0,0.0,0.0,0.0,13.33,2.09,0.0,0.0,0.0,6.3779904001053085
"Ice Pops, Strawberry Lemonade",113.0,0.0,0.0,0.0,0.0,6.67,1.13,0.0,0.0,0.0,5.902654815020754
Pineapple Basil Ice Pops,222.0,0.0,0.0,0.0,0.0,13.33,2.22,0.0,0.0,0.0,6.004504477457187
"Minis Ice Pops, Banana, Raspberry Cream",264.0,0.0,0.0,0.0,0.0,10.0,2.64,0.0,0.0,0.0,3.7878787735307626
"Grain Berry, Pancake & Waffle Mix",1460.0,0.0,0.0,2.33,0.0,13.95,14.6,0.0,0.0,0.15958904098658283,0.9554794514003564
Ground Beef,854.0,0.0,0.0,13.27,0.0,0.0,8.54,0.0,0.0,1.5538641667987538,0.0
"Pre, Just The Good, Ground Beef",556.0,0.0,0.0,5.36,0.0,0.0,5.56,0.0,0.0,0.9640287752445527,0.0
New York Beef Strip Steak,816.0,0.0,0.0,12.39,0.0,0.0,8.16,0.0,0.0,1.518382351080414,0.0
Beef Top Sirloin Steak,556.0,0.0,0.0,5.31,0.0,0.0,5.56,0.0,0.0,0.955035969505331,0.0
"Sherpa Chai, Decaf Chai Tea Concentrate",192.0,0.0,0.0,0.17,0.0,8.93,1.92,0.0,0.0,0.08854166620551217,4.651041642442491
"Sherpa Chai, Unsweetened Chai Tea Concentrate",46.0,0.0,0.0,0.15,0.0,0.0,0.46,0.0,0.0,0.3260869494328924,0.0
Sweet Smoke Cooking Sauce,1536.0,0.0,0.0,3.33,0.0,70.0,15.36,0.0,0.0,0.21679687485885618,4.557291663699679
Dried Beef,1494.0,0.0,0.0,8.93,0.0,0.0,14.94,0.0,0.0,0.5977242298542675,0.0
Artisan Jam From Mexico,866.0,0.0,0.0,0.0,0.0,50.0,8.66,0.0,0.0,0.0,5.773672048760194
Artisan Jam,778.0,0.0,0.0,0.0,0.0,42.86,7.78,0.0,0.0,0.0,5.508997422224939
Honey,1197.0,0.0,0.0,0.0,0.0,76.19,11.97,0.0,0.0,0.0,6.365079359761838
"Doux South, Creole Mustard",895.0,0.0,0.0,7.14,0.0,21.43,8.95,0.0,0.0,0.7977653622371337,2.3944134051459067
"Doux South, Drunken Mustard",749.0,0.0,0.0,7.14,0.0,21.43,7.49,0.0,0.0,0.9532710267646581,2.861148193776838
"Doux South, Stupid Good Sweet Pepper Relish",556.0,0.0,0.0,0.0,0.0,26.67,5.56,0.0,0.0,0.0,4.796762581300787
"Doux South, Stupid Good Relish, Sweet Georgia Red",699.0,0.0,0.0,0.0,0.0,40.0,6.99,0.0,0.0,0.0,5.722460649896337
"Doux South, Spicy Cucumber Pickles",209.0,0.0,0.0,0.0,0.0,10.0,2.09,0.0,0.0,0.0,4.784688972322063
"Doux South, Mean Green Tomatoes Pickled",226.0,0.0,0.0,0.0,0.0,7.14,2.26,0.0,0.0,0.0,3.159292021419062
"Doux South, Drunken Tomatoes - Pickled Red Wine Tomatoes",138.0,0.0,0.0,0.0,0.0,3.33,1.38,0.0,0.0,0.0,2.4130434607750475
"Doux South, Chow Chow Pickled Cabbage",138.0,0.0,0.0,0.0,0.0,6.67,1.38,0.0,0.0,0.0,4.833333298309179
"Doux South, Little Rock Caviar, Pickled Black-Eyed Peas",418.0,0.0,0.0,0.0,0.0,6.67,4.18,0.0,0.0,0.0,1.595693776086857
"Raw Hide Coffee, Premium Blended Columbian Coffee, Black Brewed Coffee",17.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0
Original Gourmet Bbq Sauce,837.0,0.0,0.0,0.0,0.0,50.0,8.37,0.0,0.0,0.0,5.97371564399795
Spicy Gourmet Bbq Sauce,975.0,0.0,0.0,0.0,0.0,46.67,9.75,0.0,0.0,0.0,4.786666661757265
Oyester Cracker,2138.0,0.0,0.0,26.67,0.0,2.22,21.38,0.0,0.0,1.247427501755179,0.10383536010110603
Cracker,2138.0,0.0,0.0,26.67,0.0,2.22,21.38,0.0,0.0,1.247427501755179,0.10383536010110603
"Pure, Raw Honey",1197.0,0.0,0.0,0.0,0.0,76.19,11.97,0.0,0.0,0.0,6.365079359761838
"Simple Pure, Raw Honey",1197.0,0.0,0.0,0.0,0.0,76.19,11.97,0.0,0.0,0.0,6.365079359761838
Raw Honey,1197.0,0.0,0.0,0.0,0.0,76.19,11.97,0.0,0.0,0.0,6.365079359761838
Spicy Chips,63.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0
Bread & Butter Chips,402.0,0.0,0.0,0.0,0.0,19.23,4.02,0.0,0.0,0.0,4.783582077652781
All Natural Turkey Jerky,895.0,0.0,0.0,0.0,0.0,10.71,8.95,0.0,0.0,0.0,1.1966480433557005
Plain Yogurt,285.0,0.0,0.0,2.84,0.0,6.82,2.85,0.0,0.0,0.9964912245737149,2.392982447743921
"Slow Cooker Sauce, Sweet & Spicy Molasses",598.0,0.0,0.0,0.0,0.0,28.57,5.98,0.0,0.0,0.0,4.777591965254864
"Slow Cooker Sauce, Applewood Bbq",552.0,0.0,0.0,0.0,0.0,26.47,5.52,0.0,0.0,0.0,4.795289846385344
"Slow Cooker Sauce, Southwest Savory",259.0,0.0,0.0,0.0,0.0,6.25,2.59,0.0,0.0,0.0,2.4131274038103188
"Sloppy Joe Sauce, Peppered Bacon",318.0,0.0,0.0,0.0,0.0,12.12,3.18,0.0,0.0,0.0,3.8113207427316955
"Bold Skillet Sauce, Margarita Lime",381.0,0.0,0.0,0.0,0.0,18.18,3.81,0.0,0.0,0.0,4.771653530783062
"Bold Skillet Sauce, Mild Green Chile",197.0,0.0,0.0,0.0,0.0,6.25,1.97,0.0,0.0,0.0,3.172588816382798
"Bold Skillet Sauce, Citrus Mango",444.0,0.0,0.0,0.0,0.0,21.21,4.44,0.0,0.0,0.0,4.777027016267957
Baby Back Bbq Sloppy Joe Sauce,431.0,0.0,0.0,0.0,0.0,17.65,4.31,0.0,0.0,0.0,4.09512760070736
"Al Maqtaa, Premium Cashews Stuffed Arabian Dates",1674.0,0.0,0.0,10.0,0.0,47.5,16.74,0.0,0.0,0.5973715647566478,2.837514932594077
"Mina, Moroccan Spice Tomato Shakshuka Sauce",285.0,0.0,0.0,5.08,0.0,2.54,2.85,0.0,0.0,1.7824561340966452,0.8912280670483226
"That Nutty Redhead, Praline Gourmet Nuts",2013.0,0.0,0.0,22.22,0.0,55.56,20.13,0.0,0.0,1.1038251360636735,2.7600596111475113
"The Nutty Redhead, Almonds & Cashews Praline Gourmet Nuts",2013.0,0.0,0.0,22.22,0.0,48.15,20.13,0.0,0.0,1.1038251360636735,2.3919523087968444
"Candy Canes, Peppermint",1745.0,0.0,0.0,0.0,0.0,83.33,17.45,0.0,0.0,0.0,4.775358163452516
Candy,1632.0,0.0,0.0,0.0,0.0,78.05,16.32,0.0,0.0,0.0,4.782475487265639
Chocolate Chip Cookie,1983.0,0.0,0.0,20.97,0.0,37.1,19.83,0.0,0.0,1.057488653021942,1.870902671774633
Cocoa Chocolate Chunk Cookie,1904.0,0.0,0.0,19.35,0.0,40.32,19.04,0.0,0.0,1.016281512071281,2.1176470577113196
"Cookie, Peanut Butter Chocolate Chunk",1950.0,0.0,0.0,20.97,0.0,35.48,19.5,0.0,0.0,1.075384614833136,1.819487178554109
Hummus,895.0,0.0,0.0,8.93,0.0,3.57,8.95,0.0,0.0,0.99776536201367,0.39888268111856684
Red Bell Pepper Hummus,895.0,0.0,0.0,8.93,0.0,3.57,8.95,0.0,0.0,0.99776536201367,0.39888268111856684
"Happy Hummus, Sun Dried Tomatoes And Basil",895.0,0.0,0.0,8.93,0.0,3.57,8.95,0.0,0.0,0.99776536201367,0.39888268111856684
"Candy-Ville, Jellybeans Cotton Candy",1464.0,0.0,0.0,0.0,0.0,70.0,14.64,0.0,0.0,0.0,4.781420761761324
"Candy-Ville, Jellybeans, Green Apple",1464.0,0.0,0.0,0.0,0.0,70.0,14.64,0.0,0.0,0.0,4.781420761761324
"Candy-Ville, Party Time Jellybeans, Coconut",1464.0,0.0,0.0,0.0,0.0,70.0,14.64,0.0,0.0,0.0,4.781420761761324
"Candy-Ville, Party Time! Jelly Beans, Carribean Punch",1464.0,0.0,0.0,0.0,0.0,70.0,14.64,0.0,0.0,0.0,4.781420761761324
"Candy-Ville, Twisty Pops, Fruit",1494.0,0.0,0.0,0.0,0.0,85.71,14.94,0.0,0.0,0.0,5.736947787324666
"Candy-Ville, Party Time Twisty Pops, Fruit",1494.0,0.0,0.0,0.0,0.0,85.71,14.94,0.0,0.0,0.0,5.736947787324666
"Candy-Ville, Party Time! Twisty Pops, Fruit",1494.0,0.0,0.0,0.0,0.0,85.71,14.94,0.0,0.0,0.0,5.736947787324666
Honey Mustard Vinaigrette Made With Avocado Oil,1393.0,0.0,0.0,33.33,0.0,6.67,13.93,0.0,0.0,2.392677672367065,0.4788226845091007
"Primal Kitchen, Almond Bar, Dark Chocolate",2004.0,0.0,0.0,31.25,0.0,6.25,20.04,0.0,0.0,1.5593812367468156,0.31187624734936314
Altar Boy Honey Mustard,837.0,0.0,0.0,10.0,0.0,20.0,8.37,0.0,0.0,1.1947431287995902,2.3894862575991804
Medium Texas Style Salsa,138.0,0.0,0.0,0.0,0.0,3.33,1.38,0.0,0.0,0.0,2.4130434607750475
Hot Texas Style Salsa,138.0,0.0,0.0,0.0,0.0,3.33,1.38,0.0,0.0,0.0,2.4130434607750475
"Coco, Pop Cassava",1494.0,0.0,0.0,8.93,0.0,7.14,14.94,0.0,0.0,0.5977242298542675,0.477911646266458
"Nutkao, Hazelnut Spread",2264.0,0.0,0.0,29.73,0.0,59.46,22.64,0.0,0.0,1.3131625435895926,2.6263250871791852
"Nutkao, Hazelnut Spread With Breadsticks",1527.0,0.0,0.0,21.15,0.0,36.54,15.27,0.0,0.0,1.385068761371926,2.3929273068808596
Raw & Unfiltered Pure Honey,1197.0,0.0,0.0,0.0,0.0,76.19,11.97,0.0,0.0,0.0,6.365079359761838
"Sarris Candies, White Covered Peppermint Oreo",2230.0,0.0,0.0,26.67,0.0,60.0,22.3,0.0,0.0,1.1959641250242314,2.6905829584347165
Mild Artichoke Salsa,121.0,0.0,0.0,0.0,0.0,2.86,1.21,0.0,0.0,0.0,2.363636344102179
"Salsa, Medium",121.0,0.0,0.0,0.0,0.0,2.86,1.21,0.0,0.0,0.0,2.363636344102179
"Salsa, Hot",121.0,0.0,0.0,0.0,0.0,2.86,1.21,0.0,0.0,0.0,2.363636344102179
Salsa,121.0,0.0,0.0,0.0,0.0,2.86,1.21,0.0,0.0,0.0,2.363636344102179
100% All Natural,121.0,0.0,0.0,0.0,0.0,2.86,1.21,0.0,0.0,0.0,2.363636344102179
Salsa,121.0,0.0,0.0,0.0,0.0,2.86,1.21,0.0,0.0,0.0,2.363636344102179
"Ramblin' Boar, Memphis Style Bbq Sauce",326.0,0.0,0.0,0.0,0.0,16.67,3.26,0.0,0.0,0.0,5.113496916829765
"Ramblin' Boar, Bbq Sauce",289.0,0.0,0.0,0.0,0.0,17.14,2.89,0.0,0.0,0.0,5.930795827229081
Texas Style Bbq Sauce,372.0,0.0,0.0,0.0,0.0,22.22,3.72,0.0,0.0,0.0,5.973118263513123
"Chia Viva!, Organic Chia Pudding, Blueberry Vanilla",502.0,0.0,0.0,5.33,0.0,7.33,5.02,0.0,0.0,1.061752985932763,1.4601593596411169
"Gorji Gourmet Foods, Arrabiata Diavolo Sauce",167.0,0.0,0.0,1.2,0.0,4.0,1.67,0.0,0.0,0.7185628699487253,2.395209566495751
"Fermentation Girl, Old Reliable Sauerkraut",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Fermentation Girl, Snapdragon Kimchi",121.0,0.0,0.0,0.0,0.0,2.94,1.21,0.0,0.0,0.0,2.429752046035107
"Burger Mix In Sauce, Honey-Chipotle",368.0,0.0,0.0,0.0,0.0,11.76,3.68,0.0,0.0,0.0,3.1956521652292063
"Burger Mix-In-Sauce, Peppered Bacon",368.0,0.0,0.0,0.0,0.0,11.76,3.68,0.0,0.0,0.0,3.1956521652292063
All-American Chili Starter Sauce,259.0,0.0,0.0,0.0,0.0,3.12,2.59,0.0,0.0,0.0,1.2046331999821112
"Chili Starter Sauce, Honey-Chipotle",326.0,0.0,0.0,0.0,0.0,3.12,3.26,0.0,0.0,0.0,0.9570552117881742
Asparagus Lemon & Herb,243.0,0.0,0.0,0.0,0.0,3.85,2.43,0.0,0.0,0.0,1.584362133397687
Nut Butter,2351.0,0.0,0.0,46.88,0.0,15.62,23.51,0.0,0.0,1.9940450863487689,0.6643981281733738
"Swoffle, Caramel Filled Dutch Waffle",1904.0,0.0,0.0,18.18,0.0,27.27,19.04,0.0,0.0,0.9548319322716218,1.4322478984074327
"Basmati Rice, Naturally Aromatic",1569.0,0.0,0.0,0.0,0.0,0.0,15.69,0.0,0.0,0.0,0.0
"Craft Beer Cake Mix, Vanilla Ale",439.0,0.0,0.0,4.12,0.0,8.24,4.39,0.0,0.0,0.9384965810057025,1.876993162011405
"Creole, Crackers",2230.0,0.0,0.0,36.67,0.0,0.0,22.3,0.0,0.0,1.6443946180966844,0.0
Snacks,2230.0,0.0,0.0,36.67,0.0,0.0,22.3,0.0,0.0,1.6443946180966844,0.0
Classic Tomato Sauce,259.0,0.0,0.0,4.42,0.0,2.65,2.59,0.0,0.0,1.7065636999746576,1.0231660192155752
Southern Cherry Seasoning,1046.0,0.0,0.0,0.0,0.0,50.0,10.46,0.0,0.0,0.0,4.780114718183446
Pie Filling & Topping,502.0,0.0,0.0,0.04,0.0,24.81,5.02,0.0,0.0,0.007968127474167076,4.942231065852129
Big Red Marinara,297.0,0.0,0.0,5.31,0.0,2.65,2.97,0.0,0.0,1.7878787818589938,0.8922558892516635
Big Boss Vodka Sauce,444.0,0.0,0.0,8.13,0.0,2.44,4.44,0.0,0.0,1.8310810769570247,0.5495495483118253
"Desperado, Hawaiian Style Barbecue'N Sauce",653.0,0.0,0.0,0.0,0.0,34.38,6.53,0.0,0.0,0.0,5.264931079226752
Extra Thick Double Cream,1423.0,0.0,0.0,42.0,0.0,0.0,14.23,0.0,0.0,2.9515108904065275,0.0
Seriously Good Pudding,418.0,0.0,0.0,3.33,0.0,6.0,4.18,0.0,0.0,0.7966507157974864,1.435406695130606
Mocha,1255.0,0.0,0.0,0.0,0.0,75.0,12.55,0.0,0.0,0.0,5.9760956127680505
All Natural Flavored Cane Syrup,1255.0,0.0,0.0,0.0,0.0,75.0,12.55,0.0,0.0,0.0,5.9760956127680505
Cane Chocolate Truffle,1255.0,0.0,0.0,0.0,0.0,75.0,12.55,0.0,0.0,0.0,5.9760956127680505
Indescribably Tasty Gourmet Vegetarian Burger Mix,2439.0,0.0,0.0,45.83,0.0,4.17,24.39,0.0,0.0,1.879048789717487,0.1709717096469981
"Pea, Ham & Leek Soup with a hint of mint",188.0,0.0,0.0,1.1,0.0,1.8,1.88,0.0,0.0,0.5851063798664555,0.9574468034178363
Maple Cinnamon Granola,2389.0,0.0,0.0,38.1,0.0,11.9,23.89,0.0,0.0,1.5948095430745879,0.49811636647211543
Orange Coconut Granola,2293.0,0.0,0.0,35.71,0.0,16.67,22.93,0.0,0.0,1.5573484511306812,0.7269952024740537
Oat Syrup,1402.0,0.0,0.0,3.0,0.0,60.0,14.02,0.0,0.0,0.2139800283780456,4.279600567560912
"Sweet Note Bagels, Bagels",979.0,0.0,0.0,3.52,0.0,5.47,9.79,0.0,0.0,0.35955056143048975,0.5587334008593121
Pancake + Waffle Mix,1925.0,0.0,0.0,24.0,0.0,14.0,19.25,0.0,0.0,1.2467532461055828,0.7272727268949233
Brownie Mix,1916.0,0.0,0.0,18.75,0.0,41.67,19.16,0.0,0.0,0.9786012520988511,2.1748434226644866
Moonlight Spicy Mix,2243.0,0.0,0.0,28.57,0.0,17.86,22.43,0.0,0.0,1.2737405255132677,0.7962550152491062
Chocolate Laced,2243.0,0.0,0.0,28.57,0.0,25.0,22.43,0.0,0.0,1.2737405255132677,1.1145786887585472
Spicy Hot Chipotle,2243.0,0.0,0.0,28.57,0.0,17.86,22.43,0.0,0.0,1.2737405255132677,0.7962550152491062
Carrots,159.0,0.0,0.0,0.0,0.0,6.41,1.59,0.0,0.0,0.0,4.031446515525493
Sweet Carrots,159.0,0.0,0.0,0.0,0.0,6.41,1.59,0.0,0.0,0.0,4.031446515525493
Mexican Restaurant Iguana Dip,1117.0,0.0,0.0,23.33,0.0,3.33,11.17,0.0,0.0,2.0886302577541356,0.29811996392290063
"Zoos, Greek Iced Tea, Original",88.0,0.0,0.0,0.0,0.0,5.0,0.88,0.0,0.0,0.0,5.6818181172520665
Iced Matcha Tea,50.0,0.0,0.0,0.0,0.0,2.37,0.5,0.0,0.0,0.0,4.739999905200002
Iced Matcha Tea,100.0,0.0,0.0,0.0,0.0,4.07,1.0,0.0,0.0,0.0,4.069999959300001
Iced Matcha Tea,100.0,0.0,0.0,0.0,0.0,4.07,1.0,0.0,0.0,0.0,4.069999959300001
"Matchabar, Iced Matcha Tea",8.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0
Classic Pepperoni,2230.0,0.0,0.0,46.67,0.0,0.0,22.3,0.0,0.0,2.092825111169137,0.0
White Cheddar Cheese Curds,1644.0,0.0,0.0,32.14,0.0,0.0,16.44,0.0,0.0,1.9549878333607127,0.0
Yellow Cheddar Cheese Curds,1644.0,0.0,0.0,28.57,0.0,0.0,16.44,0.0,0.0,1.7378345488212685,0.0
Mixed Cheddar Cheese Curds,1644.0,0.0,0.0,32.14,0.0,0.0,16.44,0.0,0.0,1.9549878333607127,0.0
"Green Mill, Twice Baked Potatoes, Three Cheese",598.0,0.0,0.0,6.12,0.0,2.04,5.98,0.0,0.0,1.023411369526068,0.341137123175356
"Clearing Tonic, Coconut Water, Lemon Matcha & Ghost Pepper",63.0,0.0,0.0,0.0,0.0,3.75,0.63,0.0,0.0,0.0,5.952380857898717
"Indo, Herbal Tonic",121.0,0.0,0.0,0.0,0.0,7.5,1.21,0.0,0.0,0.0,6.1983470562120075
"Tarragon Pickled, Carrots",151.0,0.0,0.0,0.0,0.0,3.57,1.51,0.0,0.0,0.0,2.3642383949388184
Premium Pickled Dilly Beans,151.0,0.0,0.0,0.0,0.0,3.57,1.51,0.0,0.0,0.0,2.3642383949388184
Spicy Okra,151.0,0.0,0.0,0.0,0.0,3.57,1.51,0.0,0.0,0.0,2.3642383949388184
"Mocked Up, Alcohol-Free Mocktail, Pina Colada",138.0,0.0,0.0,0.0,0.0,8.33,1.38,0.0,0.0,0.0,6.036231840317161
"Mocked Up, Alcohol-Free Mocktail, Cucumber Cosmo",138.0,0.0,0.0,0.0,0.0,8.33,1.38,0.0,0.0,0.0,6.036231840317161
"Mocked Up, Alcohol-Free Mocktail, Margarita",138.0,0.0,0.0,0.0,0.0,8.33,1.38,0.0,0.0,0.0,6.036231840317161
"Thai Salsa, Medium",226.0,0.0,0.0,0.0,0.0,3.57,2.26,0.0,0.0,0.0,1.579646010709531
"Thai Salsa, Hot",226.0,0.0,0.0,0.0,0.0,3.57,2.26,0.0,0.0,0.0,1.579646010709531
"Thai Salsa, Extra Hot",226.0,0.0,0.0,0.0,0.0,3.57,2.26,0.0,0.0,0.0,1.579646010709531
Spicy Thai Relish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chili Garlic Hot Sauce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chili Lime Hot Sauce, Chili Lime",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Better Sweet, Maple Water",46.0,0.0,0.0,0.0,0.0,2.73,0.46,0.0,0.0,0.0,5.934782479678642
"Wildway, Grain Free Granola, Apple Cinnamon",2092.0,0.0,0.0,0.0,0.0,28.57,20.92,0.0,0.0,0.0,1.365678775637821
"Wildway, Granola Soft & Chewy Vanilla Bean Espresso",2167.0,0.0,0.0,39.29,0.0,21.43,21.67,0.0,0.0,1.8131056752131491,0.9889247803465968
Grain-Free Granola,2163.0,0.0,0.0,40.56,0.0,19.4,21.63,0.0,0.0,1.8751733694520698,0.8969024498858518
Mangomojo Daydream Smoked Pepper Hot Sauce,464.0,0.0,0.0,0.0,0.0,11.11,4.64,0.0,0.0,0.0,2.3943965465638004
Pinalava Sunshine Hot Sauce,464.0,0.0,0.0,0.0,0.0,11.11,4.64,0.0,0.0,0.0,2.3943965465638004
The Whoopie Pies,1494.0,0.0,0.0,16.67,0.0,30.95,14.94,0.0,0.0,1.1157965186641254,2.071619811197041
The Whoopie,1377.0,0.0,0.0,11.76,0.0,32.94,13.77,0.0,0.0,0.8540305004691137,2.3921568610078743
"Alley Cat Tea, Fruit Tea",209.0,0.0,0.0,0.0,0.0,12.08,2.09,0.0,0.0,0.0,5.779904278565051
Greek Low-Fat Yogurt,297.0,0.0,0.0,1.76,0.0,2.94,2.97,0.0,0.0,0.5925925905973313,0.9898989865659966
Greek Low-Fat Yogurt,444.0,0.0,0.0,1.47,0.0,7.65,4.44,0.0,0.0,0.33108108033540296,1.7229729690924032
Greek Low-Fat Yogurt,444.0,0.0,0.0,1.47,0.0,7.65,4.44,0.0,0.0,0.33108108033540296,1.7229729690924032
Greek Low-Fat Yogurt,418.0,0.0,0.0,1.47,0.0,7.06,4.18,0.0,0.0,0.35167464030699847,1.6889952112703464
Greek Low-Fat Yogurt,444.0,0.0,0.0,1.47,0.0,7.65,4.44,0.0,0.0,0.33108108033540296,1.7229729690924032
Greek Low Fat Yogurt,368.0,0.0,0.0,1.47,0.0,7.65,3.68,0.0,0.0,0.3994565206536508,2.0788043421771625
"Marina Bay, Fresh Shrimp",297.0,0.0,0.0,1.33,0.0,0.0,2.97,0.0,0.0,0.44781144630366515,0.0
"Ocean Dragon, Raw Frozen White Shrimp",297.0,0.0,0.0,1.33,0.0,0.0,2.97,0.0,0.0,0.44781144630366515,0.0
Original Black Eyed Pea Hummus,280.0,0.0,0.0,1.67,0.0,0.0,2.8,0.0,0.0,0.5964285692984693,0.0
Original Black Eyed Pea Hummus,280.0,0.0,0.0,1.67,0.0,0.0,2.8,0.0,0.0,0.5964285692984693,0.0
Slow Buren Black Eyed Pea Hummus,280.0,0.0,0.0,1.67,0.0,0.0,2.8,0.0,0.0,0.5964285692984693,0.0
Black Eyed Pea Hummus,280.0,0.0,0.0,1.67,0.0,0.0,2.8,0.0,0.0,0.5964285692984693,0.0
Raw Honey,1197.0,0.0,0.0,0.0,0.0,76.19,11.97,0.0,0.0,0.0,6.365079359761838
Raw Honey,1197.0,0.0,0.0,0.0,0.0,76.19,11.97,0.0,0.0,0.0,6.365079359761838
"Marifit, Sesame Protein Poppers",1854.0,0.0,0.0,25.0,0.0,21.43,18.54,0.0,0.0,1.3484358137279202,1.1558791795275731
"Marifit, Protein Poppers",2092.0,0.0,0.0,28.57,0.0,21.43,20.92,0.0,0.0,1.365678775637821,1.0243785845963775
"Marifit, Protein Poppers, Vegan Coconut",1586.0,0.0,0.0,21.43,0.0,25.0,15.86,0.0,0.0,1.35119798149357,1.5762925589052381
No High Fructose Corn Syrup,699.0,0.0,0.0,0.0,0.0,40.0,6.99,0.0,0.0,0.0,5.722460649896337
Barbecue Sauce,766.0,0.0,0.0,0.0,0.0,40.0,7.66,0.0,0.0,0.0,5.221932108065363
Sauce,138.0,0.0,0.0,0.0,0.0,3.33,1.38,0.0,0.0,0.0,2.4130434607750475
No High Fructose Corn Syrup,1017.0,0.0,0.0,0.0,0.0,2.7,10.17,0.0,0.0,0.0,0.26548672540266793
"Bricks, Grass Fed Beef, Uncured Bacon, Cranberry, And Sunflower Seed Protein Bar",1364.0,0.0,0.0,18.6,0.0,13.95,13.64,0.0,0.0,1.3636363626366304,1.0227272719774725
"Turkey, Sweet Potato, Cranberry And Pumpkin Seed Bar",1264.0,0.0,0.0,11.63,0.0,13.95,12.64,0.0,0.0,0.9200949359809375,1.1036392396331967
"Qure, Purified Water",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chocolate Fudge Bars,1724.0,0.0,0.0,20.59,0.0,20.59,17.24,0.0,0.0,1.1943155445508609,1.1943155445508609
Greens Smoothie Pack,167.0,0.0,0.0,0.0,0.0,7.08,1.67,0.0,0.0,0.0,4.23952093269748
Cooling Smoothie Pack,184.0,0.0,0.0,0.0,0.0,8.85,1.84,0.0,0.0,0.0,4.809782582555529
Smoothie Pack,259.0,0.0,0.0,0.0,0.0,8.93,2.59,0.0,0.0,0.0,3.4478764345641837
Super Foods Smoothie Pack,335.0,0.0,0.0,3.1,0.0,6.19,3.35,0.0,0.0,0.9253731315660504,1.8477611885141458
Tender Young Coconut Squares,335.0,0.0,0.0,5.0,0.0,2.0,3.35,0.0,0.0,1.4925373089775005,0.5970149235910003
Grain Free Granola,2690.0,0.0,0.0,53.57,0.0,10.71,26.9,0.0,0.0,1.9914498133860783,0.3981412637925126
Artisanal Carameled Popcorn,1343.0,0.0,0.0,10.71,0.0,35.71,13.43,0.0,0.0,0.7974683538365834,2.658972447759514
"The Art Of Caramel, Artisanal Caramel Popcorn, Brandy Spiked Eggnog",1343.0,0.0,0.0,10.71,0.0,35.71,13.43,0.0,0.0,0.7974683538365834,2.658972447759514
"2bq'D, Original Bbq Sauce",259.0,0.0,0.0,0.0,0.0,15.62,2.59,0.0,0.0,0.0,6.030888007602749
"2bq'D, Spicy Bbq Sauce",259.0,0.0,0.0,0.0,0.0,15.62,2.59,0.0,0.0,0.0,6.030888007602749
Thai Red Curry Skillet Sauce,1205.0,0.0,0.0,26.67,0.0,3.33,12.05,0.0,0.0,2.21327800646201,0.2763485474885074
Skillet Sauce Thai Green Curry,1180.0,0.0,0.0,26.67,0.0,3.33,11.8,0.0,0.0,2.2601694896100257,0.28220338959135305
